good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Souvent ils ne boivent jamais.;Souvent ils boivent jamais.;ne;—;ne;negation
Souvent ils ne travaillent jamais.;Souvent ils travaillent jamais.;ne;—;ne;negation
Souvent elles ne mangent jamais.;Souvent elles mangent jamais.;ne;—;ne;negation
Souvent elles ne parlent jamais.;Souvent elles parlent jamais.;ne;—;ne;negation
Souvent elles ne viennent jamais.;Souvent elles viennent jamais.;ne;—;ne;negation
Souvent elles ne voient jamais.;Souvent elles voient jamais.;ne;—;ne;negation
Souvent elles ne finissent jamais.;Souvent elles finissent jamais.;ne;—;ne;negation
Souvent elles ne font jamais.;Souvent elles font jamais.;ne;—;ne;negation
Souvent elles ne prennent jamais.;Souvent elles prennent jamais.;ne;—;ne;negation
Souvent elles ne lisent jamais.;Souvent elles lisent jamais.;ne;—;ne;negation
Souvent elles ne boivent jamais.;Souvent elles boivent jamais.;ne;—;ne;negation
Souvent elles ne travaillent jamais.;Souvent elles travaillent jamais.;ne;—;ne;negation
En ce moment je ne mange plus.;En ce moment je mange plus.;ne;—;ne;negation
En ce moment je ne parle plus.;En ce moment je parle plus.;ne;—;ne;negation
En ce moment je ne viens plus.;En ce moment je viens plus.;ne;—;ne;negation
En ce moment je ne vois plus.;En ce moment je vois plus.;ne;—;ne;negation
En ce moment je ne finis plus.;En ce moment je finis plus.;ne;—;ne;negation
En ce moment je ne fais plus.;En ce moment je fais plus.;ne;—;ne;negation
En ce moment je ne prends plus.;En ce moment je prends plus.;ne;—;ne;negation
En ce moment je ne lis plus.;En ce moment je lis plus.;ne;—;ne;negation
En ce moment je ne bois plus.;En ce moment je bois plus.;ne;—;ne;negation
En ce moment je ne travaille plus.;En ce moment je travaille plus.;ne;—;ne;negation
En ce moment tu ne manges plus.;En ce moment tu manges plus.;ne;—;ne;negation
En ce moment tu ne parles plus.;En ce moment tu parles plus.;ne;—;ne;negation
En ce moment tu ne viens plus.;En ce moment tu viens plus.;ne;—;ne;negation
En ce moment tu ne vois plus.;En ce moment tu vois plus.;ne;—;ne;negation
En ce moment tu ne finis plus.;En ce moment tu finis plus.;ne;—;ne;negation
En ce moment tu ne fais plus.;En ce moment tu fais plus.;ne;—;ne;negation
En ce moment tu ne prends plus.;En ce moment tu prends plus.;ne;—;ne;negation
En ce moment tu ne lis plus.;En ce moment tu lis plus.;ne;—;ne;negation
En ce moment tu ne bois plus.;En ce moment tu bois plus.;ne;—;ne;negation
En ce moment tu ne travailles plus.;En ce moment tu travailles plus.;ne;—;ne;negation
En ce moment il ne mange plus.;En ce moment il mange plus.;ne;—;ne;negation
En ce moment il ne parle plus.;En ce moment il parle plus.;ne;—;ne;negation
En ce moment il ne vient plus.;En ce moment il vient plus.;ne;—;ne;negation
En ce moment il ne voit plus.;En ce moment il voit plus.;ne;—;ne;negation
En ce moment il ne finit plus.;En ce moment il finit plus.;ne;—;ne;negation
En ce moment il ne fait plus.;En ce moment il fait plus.;ne;—;ne;negation
En ce moment il ne prend plus.;En ce moment il prend plus.;ne;—;ne;negation
En ce moment il ne lit plus.;En ce moment il lit plus.;ne;—;ne;negation
En ce moment il ne boit plus.;En ce moment il boit plus.;ne;—;ne;negation
En ce moment il ne travaille plus.;En ce moment il travaille plus.;ne;—;ne;negation
En ce moment elle ne mange plus.;En ce moment elle mange plus.;ne;—;ne;negation
En ce moment elle ne parle plus.;En ce moment elle parle plus.;ne;—;ne;negation
En ce moment elle ne vient plus.;En ce moment elle vient plus.;ne;—;ne;negation
En ce moment elle ne voit plus.;En ce moment elle voit plus.;ne;—;ne;negation
En ce moment elle ne finit plus.;En ce moment elle finit plus.;ne;—;ne;negation
En ce moment elle ne fait plus.;En ce moment elle fait plus.;ne;—;ne;negation
En ce moment elle ne prend plus.;En ce moment elle prend plus.;ne;—;ne;negation
En ce moment elle ne lit plus.;En ce moment elle lit plus.;ne;—;ne;negation
En ce moment elle ne boit plus.;En ce moment elle boit plus.;ne;—;ne;negation
En ce moment elle ne travaille plus.;En ce moment elle travaille plus.;ne;—;ne;negation
En ce moment nous ne mangeons plus.;En ce moment nous mangeons plus.;ne;—;ne;negation
En ce moment nous ne parlons plus.;En ce moment nous parlons plus.;ne;—;ne;negation
En ce moment nous ne venons plus.;En ce moment nous venons plus.;ne;—;ne;negation
En ce moment nous ne voyons plus.;En ce moment nous voyons plus.;ne;—;ne;negation
En ce moment nous ne finissons plus.;En ce moment nous finissons plus.;ne;—;ne;negation
En ce moment nous ne faisons plus.;En ce moment nous faisons plus.;ne;—;ne;negation
En ce moment nous ne prenons plus.;En ce moment nous prenons plus.;ne;—;ne;negation
En ce moment nous ne lisons plus.;En ce moment nous lisons plus.;ne;—;ne;negation
En ce moment nous ne buvons plus.;En ce moment nous buvons plus.;ne;—;ne;negation
En ce moment nous ne travaillons plus.;En ce moment nous travaillons plus.;ne;—;ne;negation
En ce moment vous ne mangez plus.;En ce moment vous mangez plus.;ne;—;ne;negation
En ce moment vous ne parlez plus.;En ce moment vous parlez plus.;ne;—;ne;negation
En ce moment vous ne venez plus.;En ce moment vous venez plus.;ne;—;ne;negation
En ce moment vous ne voyez plus.;En ce moment vous voyez plus.;ne;—;ne;negation
En ce moment vous ne finissez plus.;En ce moment vous finissez plus.;ne;—;ne;negation
En ce moment vous ne faites plus.;En ce moment vous faites plus.;ne;—;ne;negation
En ce moment vous ne prenez plus.;En ce moment vous prenez plus.;ne;—;ne;negation
En ce moment vous ne lisez plus.;En ce moment vous lisez plus.;ne;—;ne;negation
En ce moment vous ne buvez plus.;En ce moment vous buvez plus.;ne;—;ne;negation
En ce moment vous ne travaillez plus.;En ce moment vous travaillez plus.;ne;—;ne;negation
En ce moment ils ne mangent plus.;En ce moment ils mangent plus.;ne;—;ne;negation
En ce moment ils ne parlent plus.;En ce moment ils parlent plus.;ne;—;ne;negation
En ce moment ils ne viennent plus.;En ce moment ils viennent plus.;ne;—;ne;negation
En ce moment ils ne voient plus.;En ce moment ils voient plus.;ne;—;ne;negation
En ce moment ils ne finissent plus.;En ce moment ils finissent plus.;ne;—;ne;negation
En ce moment ils ne font plus.;En ce moment ils font plus.;ne;—;ne;negation
En ce moment ils ne prennent plus.;En ce moment ils prennent plus.;ne;—;ne;negation
En ce moment ils ne lisent plus.;En ce moment ils lisent plus.;ne;—;ne;negation
En ce moment ils ne boivent plus.;En ce moment ils boivent plus.;ne;—;ne;negation
En ce moment ils ne travaillent plus.;En ce moment ils travaillent plus.;ne;—;ne;negation
En ce moment elles ne mangent plus.;En ce moment elles mangent plus.;ne;—;ne;negation
En ce moment elles ne parlent plus.;En ce moment elles parlent plus.;ne;—;ne;negation
En ce moment elles ne viennent plus.;En ce moment elles viennent plus.;ne;—;ne;negation
En ce moment elles ne voient plus.;En ce moment elles voient plus.;ne;—;ne;negation
En ce moment elles ne finissent plus.;En ce moment elles finissent plus.;ne;—;ne;negation
En ce moment elles ne font plus.;En ce moment elles font plus.;ne;—;ne;negation
En ce moment elles ne prennent plus.;En ce moment elles prennent plus.;ne;—;ne;negation
En ce moment elles ne lisent plus.;En ce moment elles lisent plus.;ne;—;ne;negation
En ce moment elles ne boivent plus.;En ce moment elles boivent plus.;ne;—;ne;negation
En ce moment elles ne travaillent plus.;En ce moment elles travaillent plus.;ne;—;ne;negation
je ne mange pas du tout.;je mange pas du tout.;ne;—;ne;negation
je ne parle pas du tout.;je parle pas du tout.;ne;—;ne;negation
je ne viens pas du tout.;je viens pas du tout.;ne;—;ne;negation
je ne vois pas du tout.;je vois pas du tout.;ne;—;ne;negation
je ne finis pas du tout.;je finis pas du tout.;ne;—;ne;negation
je ne fais pas du tout.;je fais pas du tout.;ne;—;ne;negation
je ne prends pas du tout.;je prends pas du tout.;ne;—;ne;negation
je ne lis pas du tout.;je lis pas du tout.;ne;—;ne;negation
je ne bois pas du tout.;je bois pas du tout.;ne;—;ne;negation
je ne travaille pas du tout.;je travaille pas du tout.;ne;—;ne;negation
tu ne manges pas du tout.;tu manges pas du tout.;ne;—;ne;negation
tu ne parles pas du tout.;tu parles pas du tout.;ne;—;ne;negation
tu ne viens pas du tout.;tu viens pas du tout.;ne;—;ne;negation
tu ne vois pas du tout.;tu vois pas du tout.;ne;—;ne;negation
tu ne finis pas du tout.;tu finis pas du tout.;ne;—;ne;negation
tu ne fais pas du tout.;tu fais pas du tout.;ne;—;ne;negation
tu ne prends pas du tout.;tu prends pas du tout.;ne;—;ne;negation
tu ne lis pas du tout.;tu lis pas du tout.;ne;—;ne;negation
tu ne bois pas du tout.;tu bois pas du tout.;ne;—;ne;negation
tu ne travailles pas du tout.;tu travailles pas du tout.;ne;—;ne;negation
il ne mange pas du tout.;il mange pas du tout.;ne;—;ne;negation
il ne parle pas du tout.;il parle pas du tout.;ne;—;ne;negation
il ne vient pas du tout.;il vient pas du tout.;ne;—;ne;negation
il ne voit pas du tout.;il voit pas du tout.;ne;—;ne;negation
il ne finit pas du tout.;il finit pas du tout.;ne;—;ne;negation
il ne fait pas du tout.;il fait pas du tout.;ne;—;ne;negation
il ne prend pas du tout.;il prend pas du tout.;ne;—;ne;negation
il ne lit pas du tout.;il lit pas du tout.;ne;—;ne;negation
il ne boit pas du tout.;il boit pas du tout.;ne;—;ne;negation
il ne travaille pas du tout.;il travaille pas du tout.;ne;—;ne;negation
elle ne mange pas du tout.;elle mange pas du tout.;ne;—;ne;negation
elle ne parle pas du tout.;elle parle pas du tout.;ne;—;ne;negation
elle ne vient pas du tout.;elle vient pas du tout.;ne;—;ne;negation
elle ne voit pas du tout.;elle voit pas du tout.;ne;—;ne;negation
elle ne finit pas du tout.;elle finit pas du tout.;ne;—;ne;negation
elle ne fait pas du tout.;elle fait pas du tout.;ne;—;ne;negation
elle ne prend pas du tout.;elle prend pas du tout.;ne;—;ne;negation
elle ne lit pas du tout.;elle lit pas du tout.;ne;—;ne;negation
elle ne boit pas du tout.;elle boit pas du tout.;ne;—;ne;negation
elle ne travaille pas du tout.;elle travaille pas du tout.;ne;—;ne;negation
nous ne mangeons pas du tout.;nous mangeons pas du tout.;ne;—;ne;negation
nous ne parlons pas du tout.;nous parlons pas du tout.;ne;—;ne;negation
nous ne venons pas du tout.;nous venons pas du tout.;ne;—;ne;negation
nous ne voyons pas du tout.;nous voyons pas du tout.;ne;—;ne;negation
nous ne finissons pas du tout.;nous finissons pas du tout.;ne;—;ne;negation
nous ne faisons pas du tout.;nous faisons pas du tout.;ne;—;ne;negation
nous ne prenons pas du tout.;nous prenons pas du tout.;ne;—;ne;negation
nous ne lisons pas du tout.;nous lisons pas du tout.;ne;—;ne;negation
nous ne buvons pas du tout.;nous buvons pas du tout.;ne;—;ne;negation
nous ne travaillons pas du tout.;nous travaillons pas du tout.;ne;—;ne;negation
vous ne mangez pas du tout.;vous mangez pas du tout.;ne;—;ne;negation
vous ne parlez pas du tout.;vous parlez pas du tout.;ne;—;ne;negation
vous ne venez pas du tout.;vous venez pas du tout.;ne;—;ne;negation
vous ne voyez pas du tout.;vous voyez pas du tout.;ne;—;ne;negation
vous ne finissez pas du tout.;vous finissez pas du tout.;ne;—;ne;negation
vous ne faites pas du tout.;vous faites pas du tout.;ne;—;ne;negation
vous ne prenez pas du tout.;vous prenez pas du tout.;ne;—;ne;negation
vous ne lisez pas du tout.;vous lisez pas du tout.;ne;—;ne;negation
vous ne buvez pas du tout.;vous buvez pas du tout.;ne;—;ne;negation
vous ne travaillez pas du tout.;vous travaillez pas du tout.;ne;—;ne;negation
ils ne mangent pas du tout.;ils mangent pas du tout.;ne;—;ne;negation
ils ne parlent pas du tout.;ils parlent pas du tout.;ne;—;ne;negation
ils ne viennent pas du tout.;ils viennent pas du tout.;ne;—;ne;negation
ils ne voient pas du tout.;ils voient pas du tout.;ne;—;ne;negation
ils ne finissent pas du tout.;ils finissent pas du tout.;ne;—;ne;negation
ils ne font pas du tout.;ils font pas du tout.;ne;—;ne;negation
ils ne prennent pas du tout.;ils prennent pas du tout.;ne;—;ne;negation
ils ne lisent pas du tout.;ils lisent pas du tout.;ne;—;ne;negation
ils ne boivent pas du tout.;ils boivent pas du tout.;ne;—;ne;negation
ils ne travaillent pas du tout.;ils travaillent pas du tout.;ne;—;ne;negation
elles ne mangent pas du tout.;elles mangent pas du tout.;ne;—;ne;negation
elles ne parlent pas du tout.;elles parlent pas du tout.;ne;—;ne;negation
elles ne viennent pas du tout.;elles viennent pas du tout.;ne;—;ne;negation
elles ne voient pas du tout.;elles voient pas du tout.;ne;—;ne;negation
elles ne finissent pas du tout.;elles finissent pas du tout.;ne;—;ne;negation
elles ne font pas du tout.;elles font pas du tout.;ne;—;ne;negation
elles ne prennent pas du tout.;elles prennent pas du tout.;ne;—;ne;negation
elles ne lisent pas du tout.;elles lisent pas du tout.;ne;—;ne;negation
elles ne boivent pas du tout.;elles boivent pas du tout.;ne;—;ne;negation
elles ne travaillent pas du tout.;elles travaillent pas du tout.;ne;—;ne;negation
Normalement je ne mange jamais.;Normalement je mange jamais.;ne;—;ne;negation
Normalement je ne parle jamais.;Normalement je parle jamais.;ne;—;ne;negation
Normalement je ne viens jamais.;Normalement je viens jamais.;ne;—;ne;negation
Normalement je ne vois jamais.;Normalement je vois jamais.;ne;—;ne;negation
Normalement je ne finis jamais.;Normalement je finis jamais.;ne;—;ne;negation
Normalement je ne fais jamais.;Normalement je fais jamais.;ne;—;ne;negation
Normalement je ne prends jamais.;Normalement je prends jamais.;ne;—;ne;negation
Normalement je ne lis jamais.;Normalement je lis jamais.;ne;—;ne;negation
Normalement je ne bois jamais.;Normalement je bois jamais.;ne;—;ne;negation
Normalement je ne travaille jamais.;Normalement je travaille jamais.;ne;—;ne;negation
Normalement tu ne manges jamais.;Normalement tu manges jamais.;ne;—;ne;negation
Normalement tu ne parles jamais.;Normalement tu parles jamais.;ne;—;ne;negation
Normalement tu ne viens jamais.;Normalement tu viens jamais.;ne;—;ne;negation
Normalement tu ne vois jamais.;Normalement tu vois jamais.;ne;—;ne;negation
Normalement tu ne finis jamais.;Normalement tu finis jamais.;ne;—;ne;negation
Normalement tu ne fais jamais.;Normalement tu fais jamais.;ne;—;ne;negation
Normalement tu ne prends jamais.;Normalement tu prends jamais.;ne;—;ne;negation
Normalement tu ne lis jamais.;Normalement tu lis jamais.;ne;—;ne;negation
Normalement tu ne bois jamais.;Normalement tu bois jamais.;ne;—;ne;negation
Normalement tu ne travailles jamais.;Normalement tu travailles jamais.;ne;—;ne;negation
Normalement il ne mange jamais.;Normalement il mange jamais.;ne;—;ne;negation
Normalement il ne parle jamais.;Normalement il parle jamais.;ne;—;ne;negation
Normalement il ne vient jamais.;Normalement il vient jamais.;ne;—;ne;negation
Normalement il ne voit jamais.;Normalement il voit jamais.;ne;—;ne;negation
Normalement il ne finit jamais.;Normalement il finit jamais.;ne;—;ne;negation
Normalement il ne fait jamais.;Normalement il fait jamais.;ne;—;ne;negation
Normalement il ne prend jamais.;Normalement il prend jamais.;ne;—;ne;negation
Normalement il ne lit jamais.;Normalement il lit jamais.;ne;—;ne;negation
Normalement il ne boit jamais.;Normalement il boit jamais.;ne;—;ne;negation
Normalement il ne travaille jamais.;Normalement il travaille jamais.;ne;—;ne;negation
Normalement elle ne mange jamais.;Normalement elle mange jamais.;ne;—;ne;negation
Normalement elle ne parle jamais.;Normalement elle parle jamais.;ne;—;ne;negation
Normalement elle ne vient jamais.;Normalement elle vient jamais.;ne;—;ne;negation
Normalement elle ne voit jamais.;Normalement elle voit jamais.;ne;—;ne;negation
Normalement elle ne finit jamais.;Normalement elle finit jamais.;ne;—;ne;negation
Normalement elle ne fait jamais.;Normalement elle fait jamais.;ne;—;ne;negation
Normalement elle ne prend jamais.;Normalement elle prend jamais.;ne;—;ne;negation
Normalement elle ne lit jamais.;Normalement elle lit jamais.;ne;—;ne;negation
Normalement elle ne boit jamais.;Normalement elle boit jamais.;ne;—;ne;negation
Normalement elle ne travaille jamais.;Normalement elle travaille jamais.;ne;—;ne;negation
Normalement nous ne mangeons jamais.;Normalement nous mangeons jamais.;ne;—;ne;negation
Normalement nous ne parlons jamais.;Normalement nous parlons jamais.;ne;—;ne;negation
Normalement nous ne venons jamais.;Normalement nous venons jamais.;ne;—;ne;negation
Normalement nous ne voyons jamais.;Normalement nous voyons jamais.;ne;—;ne;negation
Normalement nous ne finissons jamais.;Normalement nous finissons jamais.;ne;—;ne;negation
Normalement nous ne faisons jamais.;Normalement nous faisons jamais.;ne;—;ne;negation
Normalement nous ne prenons jamais.;Normalement nous prenons jamais.;ne;—;ne;negation
Normalement nous ne lisons jamais.;Normalement nous lisons jamais.;ne;—;ne;negation
Normalement nous ne buvons jamais.;Normalement nous buvons jamais.;ne;—;ne;negation
Normalement nous ne travaillons jamais.;Normalement nous travaillons jamais.;ne;—;ne;negation
Normalement vous ne mangez jamais.;Normalement vous mangez jamais.;ne;—;ne;negation
Normalement vous ne parlez jamais.;Normalement vous parlez jamais.;ne;—;ne;negation
Normalement vous ne venez jamais.;Normalement vous venez jamais.;ne;—;ne;negation
Normalement vous ne voyez jamais.;Normalement vous voyez jamais.;ne;—;ne;negation
Normalement vous ne finissez jamais.;Normalement vous finissez jamais.;ne;—;ne;negation
Normalement vous ne faites jamais.;Normalement vous faites jamais.;ne;—;ne;negation
Normalement vous ne prenez jamais.;Normalement vous prenez jamais.;ne;—;ne;negation
Normalement vous ne lisez jamais.;Normalement vous lisez jamais.;ne;—;ne;negation
Normalement vous ne buvez jamais.;Normalement vous buvez jamais.;ne;—;ne;negation
Normalement vous ne travaillez jamais.;Normalement vous travaillez jamais.;ne;—;ne;negation
Normalement ils ne mangent jamais.;Normalement ils mangent jamais.;ne;—;ne;negation
Normalement ils ne parlent jamais.;Normalement ils parlent jamais.;ne;—;ne;negation
Normalement ils ne viennent jamais.;Normalement ils viennent jamais.;ne;—;ne;negation
Normalement ils ne voient jamais.;Normalement ils voient jamais.;ne;—;ne;negation
Normalement ils ne finissent jamais.;Normalement ils finissent jamais.;ne;—;ne;negation
Normalement ils ne font jamais.;Normalement ils font jamais.;ne;—;ne;negation
Normalement ils ne prennent jamais.;Normalement ils prennent jamais.;ne;—;ne;negation
Normalement ils ne lisent jamais.;Normalement ils lisent jamais.;ne;—;ne;negation
Normalement ils ne boivent jamais.;Normalement ils boivent jamais.;ne;—;ne;negation
Normalement ils ne travaillent jamais.;Normalement ils travaillent jamais.;ne;—;ne;negation
Normalement elles ne mangent jamais.;Normalement elles mangent jamais.;ne;—;ne;negation
Normalement elles ne parlent jamais.;Normalement elles parlent jamais.;ne;—;ne;negation
Normalement elles ne viennent jamais.;Normalement elles viennent jamais.;ne;—;ne;negation
Normalement elles ne voient jamais.;Normalement elles voient jamais.;ne;—;ne;negation
Normalement elles ne finissent jamais.;Normalement elles finissent jamais.;ne;—;ne;negation
Normalement elles ne font jamais.;Normalement elles font jamais.;ne;—;ne;negation
Normalement elles ne prennent jamais.;Normalement elles prennent jamais.;ne;—;ne;negation
Normalement elles ne lisent jamais.;Normalement elles lisent jamais.;ne;—;ne;negation
Normalement elles ne boivent jamais.;Normalement elles boivent jamais.;ne;—;ne;negation
Normalement elles ne travaillent jamais.;Normalement elles travaillent jamais.;ne;—;ne;negation
Dorénavant je ne mange plus.;Dorénavant je mange plus.;ne;—;ne;negation
Dorénavant je ne parle plus.;Dorénavant je parle plus.;ne;—;ne;negation
Dorénavant je ne viens plus.;Dorénavant je viens plus.;ne;—;ne;negation
Dorénavant je ne vois plus.;Dorénavant je vois plus.;ne;—;ne;negation
Dorénavant je ne finis plus.;Dorénavant je finis plus.;ne;—;ne;negation
Dorénavant je ne fais plus.;Dorénavant je fais plus.;ne;—;ne;negation
Dorénavant je ne prends plus.;Dorénavant je prends plus.;ne;—;ne;negation
Dorénavant je ne lis plus.;Dorénavant je lis plus.;ne;—;ne;negation
Dorénavant je ne bois plus.;Dorénavant je bois plus.;ne;—;ne;negation
Dorénavant je ne travaille plus.;Dorénavant je travaille plus.;ne;—;ne;negation
Dorénavant tu ne manges plus.;Dorénavant tu manges plus.;ne;—;ne;negation
Dorénavant tu ne parles plus.;Dorénavant tu parles plus.;ne;—;ne;negation
Dorénavant tu ne viens plus.;Dorénavant tu viens plus.;ne;—;ne;negation
Dorénavant tu ne vois plus.;Dorénavant tu vois plus.;ne;—;ne;negation
Dorénavant tu ne finis plus.;Dorénavant tu finis plus.;ne;—;ne;negation
Dorénavant tu ne fais plus.;Dorénavant tu fais plus.;ne;—;ne;negation
Dorénavant tu ne prends plus.;Dorénavant tu prends plus.;ne;—;ne;negation
Dorénavant tu ne lis plus.;Dorénavant tu lis plus.;ne;—;ne;negation
Dorénavant tu ne bois plus.;Dorénavant tu bois plus.;ne;—;ne;negation
Dorénavant tu ne travailles plus.;Dorénavant tu travailles plus.;ne;—;ne;negation
Dorénavant il ne mange plus.;Dorénavant il mange plus.;ne;—;ne;negation
Dorénavant il ne parle plus.;Dorénavant il parle plus.;ne;—;ne;negation
Dorénavant il ne vient plus.;Dorénavant il vient plus.;ne;—;ne;negation
Dorénavant il ne voit plus.;Dorénavant il voit plus.;ne;—;ne;negation
Dorénavant il ne finit plus.;Dorénavant il finit plus.;ne;—;ne;negation
Dorénavant il ne fait plus.;Dorénavant il fait plus.;ne;—;ne;negation
Dorénavant il ne prend plus.;Dorénavant il prend plus.;ne;—;ne;negation
Dorénavant il ne lit plus.;Dorénavant il lit plus.;ne;—;ne;negation
Dorénavant il ne boit plus.;Dorénavant il boit plus.;ne;—;ne;negation
Dorénavant il ne travaille plus.;Dorénavant il travaille plus.;ne;—;ne;negation
Dorénavant elle ne mange plus.;Dorénavant elle mange plus.;ne;—;ne;negation
Dorénavant elle ne parle plus.;Dorénavant elle parle plus.;ne;—;ne;negation
Dorénavant elle ne vient plus.;Dorénavant elle vient plus.;ne;—;ne;negation
Dorénavant elle ne voit plus.;Dorénavant elle voit plus.;ne;—;ne;negation
Dorénavant elle ne finit plus.;Dorénavant elle finit plus.;ne;—;ne;negation
Dorénavant elle ne fait plus.;Dorénavant elle fait plus.;ne;—;ne;negation
Dorénavant elle ne prend plus.;Dorénavant elle prend plus.;ne;—;ne;negation
Dorénavant elle ne lit plus.;Dorénavant elle lit plus.;ne;—;ne;negation
Dorénavant elle ne boit plus.;Dorénavant elle boit plus.;ne;—;ne;negation
Dorénavant elle ne travaille plus.;Dorénavant elle travaille plus.;ne;—;ne;negation
Dorénavant nous ne mangeons plus.;Dorénavant nous mangeons plus.;ne;—;ne;negation
Dorénavant nous ne parlons plus.;Dorénavant nous parlons plus.;ne;—;ne;negation
Dorénavant nous ne venons plus.;Dorénavant nous venons plus.;ne;—;ne;negation
Dorénavant nous ne voyons plus.;Dorénavant nous voyons plus.;ne;—;ne;negation
Dorénavant nous ne finissons plus.;Dorénavant nous finissons plus.;ne;—;ne;negation
Dorénavant nous ne faisons plus.;Dorénavant nous faisons plus.;ne;—;ne;negation
Dorénavant nous ne prenons plus.;Dorénavant nous prenons plus.;ne;—;ne;negation
Dorénavant nous ne lisons plus.;Dorénavant nous lisons plus.;ne;—;ne;negation
Dorénavant nous ne buvons plus.;Dorénavant nous buvons plus.;ne;—;ne;negation
Dorénavant nous ne travaillons plus.;Dorénavant nous travaillons plus.;ne;—;ne;negation
Dorénavant vous ne mangez plus.;Dorénavant vous mangez plus.;ne;—;ne;negation
Dorénavant vous ne parlez plus.;Dorénavant vous parlez plus.;ne;—;ne;negation
Dorénavant vous ne venez plus.;Dorénavant vous venez plus.;ne;—;ne;negation
Dorénavant vous ne voyez plus.;Dorénavant vous voyez plus.;ne;—;ne;negation
Dorénavant vous ne finissez plus.;Dorénavant vous finissez plus.;ne;—;ne;negation
Dorénavant vous ne faites plus.;Dorénavant vous faites plus.;ne;—;ne;negation
Dorénavant vous ne prenez plus.;Dorénavant vous prenez plus.;ne;—;ne;negation
Dorénavant vous ne lisez plus.;Dorénavant vous lisez plus.;ne;—;ne;negation
Dorénavant vous ne buvez plus.;Dorénavant vous buvez plus.;ne;—;ne;negation
Dorénavant vous ne travaillez plus.;Dorénavant vous travaillez plus.;ne;—;ne;negation
Dorénavant ils ne mangent plus.;Dorénavant ils mangent plus.;ne;—;ne;negation
Dorénavant ils ne parlent plus.;Dorénavant ils parlent plus.;ne;—;ne;negation
Dorénavant ils ne viennent plus.;Dorénavant ils viennent plus.;ne;—;ne;negation
Dorénavant ils ne voient plus.;Dorénavant ils voient plus.;ne;—;ne;negation
Dorénavant ils ne finissent plus.;Dorénavant ils finissent plus.;ne;—;ne;negation
Dorénavant ils ne font plus.;Dorénavant ils font plus.;ne;—;ne;negation
Dorénavant ils ne prennent plus.;Dorénavant ils prennent plus.;ne;—;ne;negation
Dorénavant ils ne lisent plus.;Dorénavant ils lisent plus.;ne;—;ne;negation
Dorénavant ils ne boivent plus.;Dorénavant ils boivent plus.;ne;—;ne;negation
Dorénavant ils ne travaillent plus.;Dorénavant ils travaillent plus.;ne;—;ne;negation
Dorénavant elles ne mangent plus.;Dorénavant elles mangent plus.;ne;—;ne;negation
Dorénavant elles ne parlent plus.;Dorénavant elles parlent plus.;ne;—;ne;negation
Dorénavant elles ne viennent plus.;Dorénavant elles viennent plus.;ne;—;ne;negation
Dorénavant elles ne voient plus.;Dorénavant elles voient plus.;ne;—;ne;negation
Dorénavant elles ne finissent plus.;Dorénavant elles finissent plus.;ne;—;ne;negation
Dorénavant elles ne font plus.;Dorénavant elles font plus.;ne;—;ne;negation
Dorénavant elles ne prennent plus.;Dorénavant elles prennent plus.;ne;—;ne;negation
Dorénavant elles ne lisent plus.;Dorénavant elles lisent plus.;ne;—;ne;negation
Dorénavant elles ne boivent plus.;Dorénavant elles boivent plus.;ne;—;ne;negation
Dorénavant elles ne travaillent plus.;Dorénavant elles travaillent plus.;ne;—;ne;negation
Chaque jour je ne mange pas.;Chaque jour je mange pas.;ne;—;ne;negation
Chaque jour je ne parle pas.;Chaque jour je parle pas.;ne;—;ne;negation
Chaque jour je ne viens pas.;Chaque jour je viens pas.;ne;—;ne;negation
Chaque jour je ne vois pas.;Chaque jour je vois pas.;ne;—;ne;negation
Chaque jour je ne finis pas.;Chaque jour je finis pas.;ne;—;ne;negation
Chaque jour je ne fais pas.;Chaque jour je fais pas.;ne;—;ne;negation
Chaque jour je ne prends pas.;Chaque jour je prends pas.;ne;—;ne;negation
Chaque jour je ne lis pas.;Chaque jour je lis pas.;ne;—;ne;negation
Chaque jour je ne bois pas.;Chaque jour je bois pas.;ne;—;ne;negation
Chaque jour je ne travaille pas.;Chaque jour je travaille pas.;ne;—;ne;negation
Chaque jour tu ne manges pas.;Chaque jour tu manges pas.;ne;—;ne;negation
Chaque jour tu ne parles pas.;Chaque jour tu parles pas.;ne;—;ne;negation
Chaque jour tu ne viens pas.;Chaque jour tu viens pas.;ne;—;ne;negation
Chaque jour tu ne vois pas.;Chaque jour tu vois pas.;ne;—;ne;negation
Chaque jour tu ne finis pas.;Chaque jour tu finis pas.;ne;—;ne;negation
Chaque jour tu ne fais pas.;Chaque jour tu fais pas.;ne;—;ne;negation
Chaque jour tu ne prends pas.;Chaque jour tu prends pas.;ne;—;ne;negation
Chaque jour tu ne lis pas.;Chaque jour tu lis pas.;ne;—;ne;negation
Chaque jour tu ne bois pas.;Chaque jour tu bois pas.;ne;—;ne;negation
Chaque jour tu ne travailles pas.;Chaque jour tu travailles pas.;ne;—;ne;negation
Chaque jour il ne mange pas.;Chaque jour il mange pas.;ne;—;ne;negation
Chaque jour il ne parle pas.;Chaque jour il parle pas.;ne;—;ne;negation
Chaque jour il ne vient pas.;Chaque jour il vient pas.;ne;—;ne;negation
Chaque jour il ne voit pas.;Chaque jour il voit pas.;ne;—;ne;negation
