good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Ils ont acheté le heureux jardin hier.;Ils ont acheté le heureuse jardin hier.;heureux;heureuse;heureux;adj_noun
Chaque matin, les grands livres sont ouverts.;Chaque matin, les grandes livres sont ouverts.;grands;grandes;grands;adj_noun
J’ai vu le beau chien dans le jardin.;J’ai vu le belle chien dans le jardin.;beau;belle;beau;adj_noun
Le musée expose le heureux chat ancien.;Le musée expose le heureuse chat ancien.;heureux;heureuse;heureux;adj_noun
Ils ont acheté les anciens chats hier.;Ils ont acheté les anciennes chats hier.;anciens;anciennes;anciens;adj_noun
les heureuses fleurs sont tombées par terre.;les heureux fleurs sont tombées par terre.;heureuses;heureux;heureuses;adj_noun
Chaque matin, les belles tables sont ouvertes.;Chaque matin, les beaux tables sont ouvertes.;belles;beaux;belles;adj_noun
les grandes voitures sont tombées par terre.;les grands voitures sont tombées par terre.;grandes;grands;grandes;adj_noun
Ils ont acheté les belles voitures hier.;Ils ont acheté les beaux voitures hier.;belles;beaux;belles;adj_noun
Les belle maison sont sur la table.;Les beau maison sont sur la table.;belle;beau;belle;adj_noun
Les nouveaux chats sont sur la table.;Les nouvelles chats sont sur la table.;nouveaux;nouvelles;nouveaux;adj_noun
Nous aimons les nouvelles tables du marché.;Nous aimons les nouveaux tables du marché.;nouvelles;nouveaux;nouvelles;adj_noun
Les beaux oiseaux sont sur la table.;Les belles oiseaux sont sur la table.;beaux;belles;beaux;adj_noun
Le musée expose la petite fleur ancien.;Le musée expose la petit fleur ancien.;petite;petit;petite;adj_noun
Sur la photo, on voit la verte voiture.;Sur la photo, on voit la vert voiture.;verte;vert;verte;adj_noun
Ils ont acheté le joli livre hier.;Ils ont acheté le jolie livre hier.;joli;jolie;joli;adj_noun
les heureux oiseaux sont tombés par terre.;les heureuses oiseaux sont tombés par terre.;heureux;heureuses;heureux;adj_noun
les petites maisons sont tombées par terre.;les petits maisons sont tombées par terre.;petites;petits;petites;adj_noun
Le musée expose la petite maison ancien.;Le musée expose la petit maison ancien.;petite;petit;petite;adj_noun
Les verts jardins sont sur la table.;Les vertes jardins sont sur la table.;verts;vertes;verts;adj_noun
Je préfère les nouvelles lettres de ma grand-mère.;Je préfère les nouveaux lettres de ma grand-mère.;nouvelles;nouveaux;nouvelles;adj_noun
Ils ont acheté le beau livre hier.;Ils ont acheté le belle livre hier.;beau;belle;beau;adj_noun
Ils ont acheté les bleus livres hier.;Ils ont acheté les bleues livres hier.;bleus;bleues;bleus;adj_noun
Le professeur a décrit les petits oiseaux.;Le professeur a décrit les petites oiseaux.;petits;petites;petits;adj_noun
Je préfère les heureuses tables de ma grand-mère.;Je préfère les heureux tables de ma grand-mère.;heureuses;heureux;heureuses;adj_noun
Chaque matin, la grande maison est ouverte.;Chaque matin, la grand maison est ouverte.;grande;grand;grande;adj_noun
Les jolies tables sont sur la table.;Les jolis tables sont sur la table.;jolies;jolis;jolies;adj_noun
Ils ont acheté le grand oiseau hier.;Ils ont acheté le grande oiseau hier.;grand;grande;grand;adj_noun
Ils ont acheté la heureuse maison hier.;Ils ont acheté la heureux maison hier.;heureuse;heureux;heureuse;adj_noun
Le professeur a décrit les grands livres.;Le professeur a décrit les grandes livres.;grands;grandes;grands;adj_noun
Je préfère les nouvelles tables de ma grand-mère.;Je préfère les nouveaux tables de ma grand-mère.;nouvelles;nouveaux;nouvelles;adj_noun
Chaque matin, le ancien livre est ouvert.;Chaque matin, le ancienne livre est ouvert.;ancien;ancienne;ancien;adj_noun
Je préfère les jolie lettre de ma grand-mère.;Je préfère les joli lettre de ma grand-mère.;jolie;joli;jolie;adj_noun
Le professeur a décrit les petits jardins.;Le professeur a décrit les petites jardins.;petits;petites;petits;adj_noun
Le professeur a décrit le ancien jardin.;Le professeur a décrit le ancienne jardin.;ancien;ancienne;ancien;adj_noun
Nous aimons les anciennes maisons du marché.;Nous aimons les anciens maisons du marché.;anciennes;anciens;anciennes;adj_noun
Ils ont acheté la nouvelle voiture hier.;Ils ont acheté la nouveau voiture hier.;nouvelle;nouveau;nouvelle;adj_noun
Sur la photo, on voit le petit chat.;Sur la photo, on voit le petite chat.;petit;petite;petit;adj_noun
Chaque matin, les bleues lettres sont ouvertes.;Chaque matin, les bleus lettres sont ouvertes.;bleues;bleus;bleues;adj_noun
Sur la photo, on voit la grande lettre.;Sur la photo, on voit la grand lettre.;grande;grand;grande;adj_noun
Le musée expose les anciennes lettres ancien.;Le musée expose les anciens lettres ancien.;anciennes;anciens;anciennes;adj_noun
Le professeur a décrit les vertes fleurs.;Le professeur a décrit les verts fleurs.;vertes;verts;vertes;adj_noun
Sur la photo, on voit les anciens chiens.;Sur la photo, on voit les anciennes chiens.;anciens;anciennes;anciens;adj_noun
Les anciennes tables sont sur la table.;Les anciens tables sont sur la table.;anciennes;anciens;anciennes;adj_noun
Sur la photo, on voit les jolies voitures.;Sur la photo, on voit les jolis voitures.;jolies;jolis;jolies;adj_noun
Je préfère les grand chat de ma grand-mère.;Je préfère les grande chat de ma grand-mère.;grand;grande;grand;adj_noun
Le musée expose les petites voitures ancien.;Le musée expose les petits voitures ancien.;petites;petits;petites;adj_noun
J’ai vu les jolis chats dans le jardin.;J’ai vu les jolies chats dans le jardin.;jolis;jolies;jolis;adj_noun
Je préfère les vert oiseau de ma grand-mère.;Je préfère les verte oiseau de ma grand-mère.;vert;verte;vert;adj_noun
Le musée expose les nouveaux livres ancien.;Le musée expose les nouvelles livres ancien.;nouveaux;nouvelles;nouveaux;adj_noun
Les nouveaux chiens sont sur la table.;Les nouvelles chiens sont sur la table.;nouveaux;nouvelles;nouveaux;adj_noun
Nous aimons les belles tables du marché.;Nous aimons les beaux tables du marché.;belles;beaux;belles;adj_noun
Le professeur a décrit les anciennes tables.;Le professeur a décrit les anciens tables.;anciennes;anciens;anciennes;adj_noun
Le professeur a décrit les nouvelles lettres.;Le professeur a décrit les nouveaux lettres.;nouvelles;nouveaux;nouvelles;adj_noun
Le professeur a décrit le bleu chat.;Le professeur a décrit le bleue chat.;bleu;bleue;bleu;adj_noun
Ils ont acheté la petite maison hier.;Ils ont acheté la petit maison hier.;petite;petit;petite;adj_noun
les bleus livres sont tombés par terre.;les bleues livres sont tombés par terre.;bleus;bleues;bleus;adj_noun
Nous aimons les anciennes voitures du marché.;Nous aimons les anciens voitures du marché.;anciennes;anciens;anciennes;adj_noun
J’ai vu les jolies tables dans le jardin.;J’ai vu les jolis tables dans le jardin.;jolies;jolis;jolies;adj_noun
Nous aimons les bleu livre du marché.;Nous aimons les bleue livre du marché.;bleu;bleue;bleu;adj_noun
Les nouvelle fleur sont sur la table.;Les nouveau fleur sont sur la table.;nouvelle;nouveau;nouvelle;adj_noun
Ils ont acheté le ancien livre hier.;Ils ont acheté le ancienne livre hier.;ancien;ancienne;ancien;adj_noun
Nous aimons les nouvelle maison du marché.;Nous aimons les nouveau maison du marché.;nouvelle;nouveau;nouvelle;adj_noun
Sur la photo, on voit la belle lettre.;Sur la photo, on voit la beau lettre.;belle;beau;belle;adj_noun
Chaque matin, le heureux chat est réveillé.;Chaque matin, le heureuse chat est réveillé.;heureux;heureuse;heureux;adj_noun
Les heureux oiseaux sont sur la table.;Les heureuses oiseaux sont sur la table.;heureux;heureuses;heureux;adj_noun
Je préfère les verts chiens de ma grand-mère.;Je préfère les vertes chiens de ma grand-mère.;verts;vertes;verts;adj_noun
Sur la photo, on voit les beaux livres.;Sur la photo, on voit les belles livres.;beaux;belles;beaux;adj_noun
Les belle table sont sur la table.;Les beau table sont sur la table.;belle;beau;belle;adj_noun
Sur la photo, on voit les jolis chats.;Sur la photo, on voit les jolies chats.;jolis;jolies;jolis;adj_noun
Ils ont acheté le beau oiseau hier.;Ils ont acheté le belle oiseau hier.;beau;belle;beau;adj_noun
Le musée expose le ancien livre ancien.;Le musée expose le ancienne livre ancien.;ancien;ancienne;ancien;adj_noun
Le musée expose les nouvelles voitures ancien.;Le musée expose les nouveaux voitures ancien.;nouvelles;nouveaux;nouvelles;adj_noun
Le musée expose le beau chat ancien.;Le musée expose le belle chat ancien.;beau;belle;beau;adj_noun
les petites fleurs sont tombées par terre.;les petits fleurs sont tombées par terre.;petites;petits;petites;adj_noun
Sur la photo, on voit les belles tables.;Sur la photo, on voit les beaux tables.;belles;beaux;belles;adj_noun
Le musée expose la petite table ancien.;Le musée expose la petit table ancien.;petite;petit;petite;adj_noun
Sur la photo, on voit le heureux livre.;Sur la photo, on voit le heureuse livre.;heureux;heureuse;heureux;adj_noun
Sur la photo, on voit la belle voiture.;Sur la photo, on voit la beau voiture.;belle;beau;belle;adj_noun
Chaque matin, le petit oiseau est réveillé.;Chaque matin, le petite oiseau est réveillé.;petit;petite;petit;adj_noun
Le professeur a décrit le ancien chien.;Le professeur a décrit le ancienne chien.;ancien;ancienne;ancien;adj_noun
Nous aimons les bleus livres du marché.;Nous aimons les bleues livres du marché.;bleus;bleues;bleus;adj_noun
Le professeur a décrit les heureux livres.;Le professeur a décrit les heureuses livres.;heureux;heureuses;heureux;adj_noun
Ils ont acheté le bleu jardin hier.;Ils ont acheté le bleue jardin hier.;bleu;bleue;bleu;adj_noun
Le musée expose les jolis chiens ancien.;Le musée expose les jolies chiens ancien.;jolis;jolies;jolis;adj_noun
la bleue voiture est tombée par terre.;la bleu voiture est tombée par terre.;bleue;bleu;bleue;adj_noun
Le professeur a décrit les heureux chats.;Le professeur a décrit les heureuses chats.;heureux;heureuses;heureux;adj_noun
Sur la photo, on voit le heureux jardin.;Sur la photo, on voit le heureuse jardin.;heureux;heureuse;heureux;adj_noun
Sur la photo, on voit le heureux oiseau.;Sur la photo, on voit le heureuse oiseau.;heureux;heureuse;heureux;adj_noun
Je préfère les bleus oiseaux de ma grand-mère.;Je préfère les bleues oiseaux de ma grand-mère.;bleus;bleues;bleus;adj_noun
Les bleue lettre sont sur la table.;Les bleu lettre sont sur la table.;bleue;bleu;bleue;adj_noun
Les beau chien sont sur la table.;Les belle chien sont sur la table.;beau;belle;beau;adj_noun
Le professeur a décrit les heureuses lettres.;Le professeur a décrit les heureux lettres.;heureuses;heureux;heureuses;adj_noun
Je préfère les heureux oiseaux de ma grand-mère.;Je préfère les heureuses oiseaux de ma grand-mère.;heureux;heureuses;heureux;adj_noun
Chaque matin, la heureuse fleur est ouverte.;Chaque matin, la heureux fleur est ouverte.;heureuse;heureux;heureuse;adj_noun
Je préfère les verte lettre de ma grand-mère.;Je préfère les vert lettre de ma grand-mère.;verte;vert;verte;adj_noun
Nous aimons les beau chien du marché.;Nous aimons les belle chien du marché.;beau;belle;beau;adj_noun
Nous aimons les belle fleur du marché.;Nous aimons les beau fleur du marché.;belle;beau;belle;adj_noun
Ils ont acheté la nouvelle table hier.;Ils ont acheté la nouveau table hier.;nouvelle;nouveau;nouvelle;adj_noun
Nous aimons les grand oiseau du marché.;Nous aimons les grande oiseau du marché.;grand;grande;grand;adj_noun
Sur la photo, on voit les nouveaux chiens.;Sur la photo, on voit les nouvelles chiens.;nouveaux;nouvelles;nouveaux;adj_noun
J’ai vu les beaux chats dans le jardin.;J’ai vu les belles chats dans le jardin.;beaux;belles;beaux;adj_noun
J’ai vu les petites maisons dans le jardin.;J’ai vu les petits maisons dans le jardin.;petites;petits;petites;adj_noun
Ils ont acheté le vert oiseau hier.;Ils ont acheté le verte oiseau hier.;vert;verte;vert;adj_noun
Chaque matin, les jolies fleurs sont ouvertes.;Chaque matin, les jolis fleurs sont ouvertes.;jolies;jolis;jolies;adj_noun
Chaque matin, la grande table est ouverte.;Chaque matin, la grand table est ouverte.;grande;grand;grande;adj_noun
Sur la photo, on voit les nouvelles voitures.;Sur la photo, on voit les nouveaux voitures.;nouvelles;nouveaux;nouvelles;adj_noun
Sur la photo, on voit les jolis jardins.;Sur la photo, on voit les jolies jardins.;jolis;jolies;jolis;adj_noun
Sur la photo, on voit la ancienne table.;Sur la photo, on voit la ancien table.;ancienne;ancien;ancienne;adj_noun
Le musée expose la belle lettre ancien.;Le musée expose la beau lettre ancien.;belle;beau;belle;adj_noun
le vert chat est tombé par terre.;le verte chat est tombé par terre.;vert;verte;vert;adj_noun
Les petite maison sont sur la table.;Les petit maison sont sur la table.;petite;petit;petite;adj_noun
Ils ont acheté la nouvelle maison hier.;Ils ont acheté la nouveau maison hier.;nouvelle;nouveau;nouvelle;adj_noun
Nous aimons les heureux chats du marché.;Nous aimons les heureuses chats du marché.;heureux;heureuses;heureux;adj_noun
Les beau oiseau sont sur la table.;Les belle oiseau sont sur la table.;beau;belle;beau;adj_noun
Le musée expose le vert chat ancien.;Le musée expose le verte chat ancien.;vert;verte;vert;adj_noun
Les bleues maisons sont sur la table.;Les bleus maisons sont sur la table.;bleues;bleus;bleues;adj_noun
Nous aimons les jolie lettre du marché.;Nous aimons les joli lettre du marché.;jolie;joli;jolie;adj_noun
Nous aimons les ancien livre du marché.;Nous aimons les ancienne livre du marché.;ancien;ancienne;ancien;adj_noun
Les verte maison sont sur la table.;Les vert maison sont sur la table.;verte;vert;verte;adj_noun
Le professeur a décrit les verts chiens.;Le professeur a décrit les vertes chiens.;verts;vertes;verts;adj_noun
Le professeur a décrit la ancienne fleur.;Le professeur a décrit la ancien fleur.;ancienne;ancien;ancienne;adj_noun
les beaux chiens sont tombés par terre.;les belles chiens sont tombés par terre.;beaux;belles;beaux;adj_noun
Ils ont acheté les beaux chats hier.;Ils ont acheté les belles chats hier.;beaux;belles;beaux;adj_noun
Les petit jardin sont sur la table.;Les petite jardin sont sur la table.;petit;petite;petit;adj_noun
Sur la photo, on voit le joli livre.;Sur la photo, on voit le jolie livre.;joli;jolie;joli;adj_noun
Sur la photo, on voit les anciennes tables.;Sur la photo, on voit les anciens tables.;anciennes;anciens;anciennes;adj_noun
Ils ont acheté le heureux oiseau hier.;Ils ont acheté le heureuse oiseau hier.;heureux;heureuse;heureux;adj_noun
Ils ont acheté la ancienne lettre hier.;Ils ont acheté la ancien lettre hier.;ancienne;ancien;ancienne;adj_noun
Je préfère les belles maisons de ma grand-mère.;Je préfère les beaux maisons de ma grand-mère.;belles;beaux;belles;adj_noun
Le musée expose le bleu chat ancien.;Le musée expose le bleue chat ancien.;bleu;bleue;bleu;adj_noun
Les bleues tables sont sur la table.;Les bleus tables sont sur la table.;bleues;bleus;bleues;adj_noun
Sur la photo, on voit la petite table.;Sur la photo, on voit la petit table.;petite;petit;petite;adj_noun
J’ai vu les bleues tables dans le jardin.;J’ai vu les bleus tables dans le jardin.;bleues;bleus;bleues;adj_noun
Ils ont acheté les bleus chats hier.;Ils ont acheté les bleues chats hier.;bleus;bleues;bleus;adj_noun
le nouveau oiseau est tombé par terre.;le nouvelle oiseau est tombé par terre.;nouveau;nouvelle;nouveau;adj_noun
les vertes voitures sont tombées par terre.;les verts voitures sont tombées par terre.;vertes;verts;vertes;adj_noun
Je préfère les beaux chats de ma grand-mère.;Je préfère les belles chats de ma grand-mère.;beaux;belles;beaux;adj_noun
Nous aimons les grands livres du marché.;Nous aimons les grandes livres du marché.;grands;grandes;grands;adj_noun
Ils ont acheté la belle fleur hier.;Ils ont acheté la beau fleur hier.;belle;beau;belle;adj_noun
J’ai vu les bleues voitures dans le jardin.;J’ai vu les bleus voitures dans le jardin.;bleues;bleus;bleues;adj_noun
J’ai vu les petites tables dans le jardin.;J’ai vu les petits tables dans le jardin.;petites;petits;petites;adj_noun
Le musée expose les petites tables ancien.;Le musée expose les petits tables ancien.;petites;petits;petites;adj_noun
Chaque matin, les petites lettres sont ouvertes.;Chaque matin, les petits lettres sont ouvertes.;petites;petits;petites;adj_noun
Le professeur a décrit la heureuse voiture.;Le professeur a décrit la heureux voiture.;heureuse;heureux;heureuse;adj_noun
Nous aimons les grandes lettres du marché.;Nous aimons les grands lettres du marché.;grandes;grands;grandes;adj_noun
Ils ont acheté la belle table hier.;Ils ont acheté la beau table hier.;belle;beau;belle;adj_noun
Ils ont acheté les bleues lettres hier.;Ils ont acheté les bleus lettres hier.;bleues;bleus;bleues;adj_noun
Sur la photo, on voit les jolis chiens.;Sur la photo, on voit les jolies chiens.;jolis;jolies;jolis;adj_noun
J’ai vu les grands chats dans le jardin.;J’ai vu les grandes chats dans le jardin.;grands;grandes;grands;adj_noun
le grand chat est tombé par terre.;le grande chat est tombé par terre.;grand;grande;grand;adj_noun
Ils ont acheté la ancienne table hier.;Ils ont acheté la ancien table hier.;ancienne;ancien;ancienne;adj_noun
J’ai vu la grande lettre dans le jardin.;J’ai vu la grand lettre dans le jardin.;grande;grand;grande;adj_noun
Ils ont acheté les nouveaux jardins hier.;Ils ont acheté les nouvelles jardins hier.;nouveaux;nouvelles;nouveaux;adj_noun
Le musée expose les jolies maisons ancien.;Le musée expose les jolis maisons ancien.;jolies;jolis;jolies;adj_noun
Chaque matin, le bleu oiseau est réveillé.;Chaque matin, le bleue oiseau est réveillé.;bleu;bleue;bleu;adj_noun
Chaque matin, le vert oiseau est réveillé.;Chaque matin, le verte oiseau est réveillé.;vert;verte;vert;adj_noun
Le musée expose le beau jardin ancien.;Le musée expose le belle jardin ancien.;beau;belle;beau;adj_noun
la jolie table est tombée par terre.;la joli table est tombée par terre.;jolie;joli;jolie;adj_noun
Le musée expose les petites fleurs ancien.;Le musée expose les petits fleurs ancien.;petites;petits;petites;adj_noun
Chaque matin, les beaux chats sont ouverts.;Chaque matin, les belles chats sont ouverts.;beaux;belles;beaux;adj_noun
Le professeur a décrit la verte voiture.;Le professeur a décrit la vert voiture.;verte;vert;verte;adj_noun
J’ai vu les nouvelles lettres dans le jardin.;J’ai vu les nouveaux lettres dans le jardin.;nouvelles;nouveaux;nouvelles;adj_noun
Chaque matin, les petits oiseaux sont ouvertes.;Chaque matin, les petites oiseaux sont ouvertes.;petits;petites;petits;adj_noun
Les nouveau chien sont sur la table.;Les nouvelle chien sont sur la table.;nouveau;nouvelle;nouveau;adj_noun
Je préfère les modernes plantes de ma grand-mère.;Je préfère les modernes plantes de ma grand-mère.;modernes;modernes;modernes;adj_noun
Sur la photo, on voit les modernes stylos.;Sur la photo, on voit les modernes stylos.;modernes;modernes;modernes;adj_noun
Nous aimons les modernes chaussures du marché.;Nous aimons les modernes chaussures du marché.;modernes;modernes;modernes;adj_noun
Le professeur a décrit les anciens ordinateurs.;Le professeur a décrit les anciennes ordinateurs.;anciens;anciennes;anciens;adj_noun
Ils ont acheté les sombres plantes hier.;Ils ont acheté les sombres plantes hier.;sombres;sombres;sombres;adj_noun
Je préfère les sombre chaussure de ma grand-mère.;Je préfère les sombre chaussure de ma grand-mère.;sombre;sombre;sombre;adj_noun
Nous aimons les silencieuses photos du marché.;Nous aimons les silencieux photos du marché.;silencieuses;silencieux;silencieuses;adj_noun
Le musée expose les clairs téléphones ancien.;Le musée expose les claires téléphones ancien.;clairs;claires;clairs;adj_noun
Sur la photo, on voit le silencieux bureau.;Sur la photo, on voit le silencieuse bureau.;silencieux;silencieuse;silencieux;adj_noun
Je préfère les bruyant stylo de ma grand-mère.;Je préfère les bruyante stylo de ma grand-mère.;bruyant;bruyante;bruyant;adj_noun
Ils ont acheté les bruyantes photos hier.;Ils ont acheté les bruyants photos hier.;bruyantes;bruyants;bruyantes;adj_noun
les bruyantes plantes sont tombées par terre.;les bruyants plantes sont tombées par terre.;bruyantes;bruyants;bruyantes;adj_noun
Sur la photo, on voit le nouveau pantalon.;Sur la photo, on voit le nouvelle pantalon.;nouveau;nouvelle;nouveau;adj_noun
Les lente écharpe sont sur la table.;Les lent écharpe sont sur la table.;lente;lent;lente;adj_noun
Nous aimons les bleu manteau du marché.;Nous aimons les bleue manteau du marché.;bleu;bleue;bleu;adj_noun
Ils ont acheté les petits pantalons hier.;Ils ont acheté les petites pantalons hier.;petits;petites;petits;adj_noun
Sur la photo, on voit le petit chapeau.;Sur la photo, on voit le petite chapeau.;petit;petite;petit;adj_noun
Les ancien pull sont sur la table.;Les ancienne pull sont sur la table.;ancien;ancienne;ancien;adj_noun
Les lente valise sont sur la table.;Les lent valise sont sur la table.;lente;lent;lente;adj_noun
Nous aimons les jolis chapeaux du marché.;Nous aimons les jolies chapeaux du marché.;jolis;jolies;jolis;adj_noun
Le professeur a décrit les bleus pantalons.;Le professeur a décrit les bleues pantalons.;bleus;bleues;bleus;adj_noun
Nous aimons les jolies robes du marché.;Nous aimons les jolis robes du marché.;jolies;jolis;jolies;adj_noun
J’ai vu les lents chapeaux dans le jardin.;J’ai vu les lentes chapeaux dans le jardin.;lents;lentes;lents;adj_noun
Ils ont acheté les jolis costumes hier.;Ils ont acheté les jolies costumes hier.;jolis;jolies;jolis;adj_noun
Les heureux pulls sont sur la table.;Les heureuses pulls sont sur la table.;heureux;heureuses;heureux;adj_noun
Sur la photo, on voit le bruyant pull.;Sur la photo, on voit le bruyante pull.;bruyant;bruyante;bruyant;adj_noun
Sur la photo, on voit la jolie jupe.;Sur la photo, on voit la joli jupe.;jolie;joli;jolie;adj_noun
Sur la photo, on voit les nouveaux pantalons.;Sur la photo, on voit les nouvelles pantalons.;nouveaux;nouvelles;nouveaux;adj_noun
Le professeur a décrit le grand pantalon.;Le professeur a décrit le grande pantalon.;grand;grande;grand;adj_noun
Les anciennes chemises sont sur la table.;Les anciens chemises sont sur la table.;anciennes;anciens;anciennes;adj_noun
Nous aimons les joli manteau du marché.;Nous aimons les jolie manteau du marché.;joli;jolie;joli;adj_noun
Sur la photo, on voit la lente valise.;Sur la photo, on voit la lent valise.;lente;lent;lente;adj_noun
J’ai vu la grande valise dans le jardin.;J’ai vu la grand valise dans le jardin.;grande;grand;grande;adj_noun
J’ai vu les bleues chemises dans le jardin.;J’ai vu les bleus chemises dans le jardin.;bleues;bleus;bleues;adj_noun
Les bruyante écharpe sont sur la table.;Les bruyant écharpe sont sur la table.;bruyante;bruyant;bruyante;adj_noun
Les jolies valises sont sur la table.;Les jolis valises sont sur la table.;jolies;jolis;jolies;adj_noun
Les petite chemise sont sur la table.;Les petit chemise sont sur la table.;petite;petit;petite;adj_noun
Nous aimons les ancien costume du marché.;Nous aimons les ancienne costume du marché.;ancien;ancienne;ancien;adj_noun
Sur la photo, on voit les anciennes écharpes.;Sur la photo, on voit les anciens écharpes.;anciennes;anciens;anciennes;adj_noun
Les jolies robes sont sur la table.;Les jolis robes sont sur la table.;jolies;jolis;jolies;adj_noun
Ils ont acheté les bleus pantalons hier.;Ils ont acheté les bleues pantalons hier.;bleus;bleues;bleus;adj_noun
J’ai vu les nouvelles écharpes dans le jardin.;J’ai vu les nouveaux écharpes dans le jardin.;nouvelles;nouveaux;nouvelles;adj_noun
J’ai vu les anciens costumes dans le jardin.;J’ai vu les anciennes costumes dans le jardin.;anciens;anciennes;anciens;adj_noun
Je préfère les nouvelle valise de ma grand-mère.;Je préfère les nouveau valise de ma grand-mère.;nouvelle;nouveau;nouvelle;adj_noun
Sur la photo, on voit la nouvelle jupe.;Sur la photo, on voit la nouveau jupe.;nouvelle;nouveau;nouvelle;adj_noun
Ils ont acheté le joli costume hier.;Ils ont acheté le jolie costume hier.;joli;jolie;joli;adj_noun
Je préfère les bleue valise de ma grand-mère.;Je préfère les bleu valise de ma grand-mère.;bleue;bleu;bleue;adj_noun
Les petite valise sont sur la table.;Les petit valise sont sur la table.;petite;petit;petite;adj_noun
Le professeur a décrit les lents chapeaux.;Le professeur a décrit les lentes chapeaux.;lents;lentes;lents;adj_noun
Ils ont acheté les heureuses valises hier.;Ils ont acheté les heureux valises hier.;heureuses;heureux;heureuses;adj_noun
Je préfère les bleu chapeau de ma grand-mère.;Je préfère les bleue chapeau de ma grand-mère.;bleu;bleue;bleu;adj_noun
J’ai vu le grand pantalon dans le jardin.;J’ai vu le grande pantalon dans le jardin.;grand;grande;grand;adj_noun
Nous aimons les nouvelle robe du marché.;Nous aimons les nouveau robe du marché.;nouvelle;nouveau;nouvelle;adj_noun
Les anciens costumes sont sur la table.;Les anciennes costumes sont sur la table.;anciens;anciennes;anciens;adj_noun
Sur la photo, on voit les jolies écharpes.;Sur la photo, on voit les jolis écharpes.;jolies;jolis;jolies;adj_noun
Les heureux manteau sont sur la table.;Les heureuse manteau sont sur la table.;heureux;heureuse;heureux;adj_noun
Sur la photo, on voit les grandes robes.;Sur la photo, on voit les grands robes.;grandes;grands;grandes;adj_noun
Le professeur a décrit le petit manteau.;Le professeur a décrit le petite manteau.;petit;petite;petit;adj_noun
Nous aimons les jolies écharpes du marché.;Nous aimons les jolis écharpes du marché.;jolies;jolis;jolies;adj_noun
Sur la photo, on voit le petit pull.;Sur la photo, on voit le petite pull.;petit;petite;petit;adj_noun
Le professeur a décrit la nouvelle jupe.;Le professeur a décrit la nouveau jupe.;nouvelle;nouveau;nouvelle;adj_noun
Ils ont acheté le grand manteau hier.;Ils ont acheté le grande manteau hier.;grand;grande;grand;adj_noun
Ils ont acheté les grandes écharpes hier.;Ils ont acheté les grands écharpes hier.;grandes;grands;grandes;adj_noun
Je préfère les jolis pulls de ma grand-mère.;Je préfère les jolies pulls de ma grand-mère.;jolis;jolies;jolis;adj_noun
Ils ont acheté le heureux pull hier.;Ils ont acheté le heureuse pull hier.;heureux;heureuse;heureux;adj_noun
Sur la photo, on voit le lent manteau.;Sur la photo, on voit le lente manteau.;lent;lente;lent;adj_noun
Sur la photo, on voit l’ ancienne chemise.;Sur la photo, on voit l’ ancien chemise.;ancienne;ancien;ancienne;adj_noun
Le professeur a décrit le lent pull.;Le professeur a décrit le lente pull.;lent;lente;lent;adj_noun
Sur la photo, on voit les petites chemises.;Sur la photo, on voit les petits chemises.;petites;petits;petites;adj_noun
J’ai vu les heureuses valises dans le jardin.;J’ai vu les heureux valises dans le jardin.;heureuses;heureux;heureuses;adj_noun
Ils ont acheté la petite jupe hier.;Ils ont acheté la petit jupe hier.;petite;petit;petite;adj_noun
Ils ont acheté le ancien costume hier.;Ils ont acheté le ancienne costume hier.;ancien;ancienne;ancien;adj_noun
J’ai vu la petite valise dans le jardin.;J’ai vu la petit valise dans le jardin.;petite;petit;petite;adj_noun
Les heureux costumes sont sur la table.;Les heureuses costumes sont sur la table.;heureux;heureuses;heureux;adj_noun
Le professeur a décrit la petite écharpe.;Le professeur a décrit la petit écharpe.;petite;petit;petite;adj_noun
Je préfère les heureuses robes de ma grand-mère.;Je préfère les heureux robes de ma grand-mère.;heureuses;heureux;heureuses;adj_noun
Les jolie écharpe sont sur la table.;Les joli écharpe sont sur la table.;jolie;joli;jolie;adj_noun
Nous aimons les lentes robes du marché.;Nous aimons les lents robes du marché.;lentes;lents;lentes;adj_noun
Le professeur a décrit les bleues chemises.;Le professeur a décrit les bleus chemises.;bleues;bleus;bleues;adj_noun
Je préfère les nouvelles robes de ma grand-mère.;Je préfère les nouveaux robes de ma grand-mère.;nouvelles;nouveaux;nouvelles;adj_noun
Sur la photo, on voit les anciennes robes.;Sur la photo, on voit les anciens robes.;anciennes;anciens;anciennes;adj_noun
J’ai vu les bleus costumes dans le jardin.;J’ai vu les bleues costumes dans le jardin.;bleus;bleues;bleus;adj_noun
Je préfère les nouveau chapeau de ma grand-mère.;Je préfère les nouvelle chapeau de ma grand-mère.;nouveau;nouvelle;nouveau;adj_noun
Nous aimons les lents pantalons du marché.;Nous aimons les lentes pantalons du marché.;lents;lentes;lents;adj_noun
Ils ont acheté la bleue chemise hier.;Ils ont acheté la bleu chemise hier.;bleue;bleu;bleue;adj_noun
Ils ont acheté le bruyant costume hier.;Ils ont acheté le bruyante costume hier.;bruyant;bruyante;bruyant;adj_noun
J’ai vu la petite jupe dans le jardin.;J’ai vu la petit jupe dans le jardin.;petite;petit;petite;adj_noun
Le professeur a décrit les bruyants manteaux.;Le professeur a décrit les bruyantes manteaux.;bruyants;bruyantes;bruyants;adj_noun
